ASV.ID,R2.N10B,R2.N10S,R2.N15B,R2.N15S,R2.N20B,R2.N20S,R2.N5B,R2.N5S,R2.S10B,R2.S10S,R2.S15B,R2.S15S,R2.S20B,R2.S20S,R2.S5B,R2.S5S,R3.N10S,R3.N15S,R3.N20S,R3.N5S,R3.S10S,R3.S15S,R3.S20S,R3.S5S,R4.N10B,R4.N10S,R4.N15B,R4.N15S,R4.N20B,R4.N20S,R4.N5B,R4.N5S,R4.S10B,R4.S10S,R4.S15B,R4.S15S,R4.S20B,R4.S20S,R4.S5B,R4.S5S,FL010322,FL011722,FL020121,FL021521,FL031521,FL032921,FL041221,FL042621,FL051021,FL052421,FL060721,FL062121,FL070821,FL071921,FL080221,FL081721,FL091321,FL092721,FL101121,FL102521,FL110821,FL112221,FL120621,FL122021,HPD0-POST,HPD0-PRE,HPD1,HPD14,HPD3,HPD7
116e227320759cf0c578c513345fb40d,0,0,0,82,47,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285c1a3627edaa86d2465baa33a6fe1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,12,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
684d7d5f72125aba5e0cd9d79b7d7bba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,32,0,47,12,14,42,44,41,114,46,27,31,69,106,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872bf7509b0f9d3c7af7047f416cd645,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,8,14,4,0,38,12,0,0,0,0,0,0,0,0,0,49,74,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f25ec15857cfe5bc9ef87b26916c4f12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,44,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
f6861c29fe27cd0097f91af99a52d382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
8e679ff73238116e929c0a6ad6d7765e,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f69bde6504521862163b5182a59a9237,22,0,59,51,101,123,0,0,0,0,0,20,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f692ab0ec90420f8f0590f46050f1752,0,0,54,25,0,0,0,0,0,0,55,18,41,0,0,0,21,0,0,11,33,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65f747f734da0cfcd309ae6e814ff7e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e170190b37916e48d813ea67b7c503d,0,0,0,0,0,0,93,94,0,0,0,0,0,0,0,20,74,0,0,0,27,0,0,0,32,39,47,33,26,0,0,0,43,28,18,18,4,14,48,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cfc5fbafbb6d4c89e3c12b1505b5118,0,0,40,39,48,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9857aa3afb0ffb61cbe1de7eb14871d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,43,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737f045b8f99335b7191216e51980e7,0,0,33,27,33,32,0,0,0,0,73,44,83,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
faf1f289251649148b1052c244519ae7,0,65,0,0,0,0,37,26,0,0,0,0,0,0,35,42,41,71,32,16,36,69,42,22,0,111,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc640470a32a744fd24922bf90d6eeda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
fcd0e8c2ccb8fd70743e0c94b0f07442,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448e10dabb17bad5791df27d8261c565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7459ae43bfb73b93deb524877f21cac0,0,42,35,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,56,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce980d4fc04b5b465e4b5c4ddf3d7a09,0,0,0,0,0,0,30,24,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42ad9e930b97727a591918e058d7895c,0,0,40,48,0,0,0,0,28,28,0,0,17,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98876a3b7f1d39f8d26daf6d7252f805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,11,0,0,0
b1955ef739ecc6eb8d43422db0f5ceab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,26,0,0,0,0,0,0,0,74,0,0,0,0,0,26,74,0,0,0,0,33,0,0
2fb7fdeeaeef9c06fa1fd35e6c1693e6,0,0,0,0,0,0,17,26,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0732427a8c719daa255d8272fa67da93,542,699,219,257,208,265,82,58,1131,766,137,178,61,133,931,686,391,180,363,456,869,76,240,690,806,972,368,831,515,244,31,41,461,317,835,951,916,979,123,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23ed15f11ffee2231e83557b3eadffed,60,0,0,0,0,0,28,22,0,0,0,0,0,0,49,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,47,50,45,0,0,0,0,141,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e843733398c2cc5b8acd2c5eed6e6c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c347b54c59bb385a6a37f6c5e4a16baf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,25,30,12,0,0,0,0,22,17,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3f1ff34d15b7a8ff949bdf5db3cb4bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,52,0,0,0,0,0,0,0,0
2d9a37009304c5263c1793220586193f,0,0,0,0,57,75,0,0,0,0,29,82,31,37,0,0,0,0,0,0,0,0,0,0,55,73,0,54,0,0,0,0,0,0,28,88,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0233fbbfd16a48abebc1e70e8d979e19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,54,2,1,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86ac0fc55ea19329b73483027aa067a4,14,0,34,27,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80db8bbced1fcb1e51bf6504e6b1fa36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,4,0,0,0,0,0,1,0,5,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0d32f4960e3bc9244965922c72d13052,0,0,0,0,0,0,0,0,0,0,35,0,0,0,60,0,0,176,225,81,106,20,127,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7d3b50bfe7e61ac30169ac5820b890b,27,28,0,0,0,0,0,0,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
faba338442368fd5c74965bc2cafe5c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,38,0,0,0,0,0,0,0,0
ceb5b88d87c1c3cab2c4ee33595c5f49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,32,16,0,0,16,0,0,0,0,0,214,0,0
3734fa3e6004d25dba635271351e1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,67,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b6550ec1f18964c8110c45fdffcf0b4,130,205,113,107,144,188,35,0,105,83,176,188,173,219,55,56,106,65,161,192,261,35,67,345,109,102,92,105,91,30,0,0,91,83,69,58,87,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad380842f52a5ba28c32ed40e7c258d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,5,0,0,0,0,0,3,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a64048d8fbbc7a643048571c4fac78f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,15,7,18,12,10,5,0,0,0,0,0,0,0,0
17218b42b903ee50cbb9177c8e1e63ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,21,29,0,0,0,0,0,0,0,0,0,0,0,0
83449344ec97d99c170665cb121a36e6,0,50,56,0,100,66,0,0,0,57,0,0,0,0,0,0,27,0,22,17,30,0,0,0,54,71,73,42,78,0,26,0,0,0,41,102,64,69,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745ef4df60b4a836beeb1aaae8b14b8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,37,0,0,0
b7e40eb3cff1150a20756f8c20beefdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,90
e2e4499e61be72f4f16bab0cdce135fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37306caf39f690b4c7b7b29a32ddb9f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,57,0,0,0,0,0
6ed812ce6bc68612ec771e6ca6622f11,0,39,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb9638cc189e883bfb6a337b324d00e4,0,0,35,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ed58dc02741df9da90155f8a9d1e8bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,33,0,28,0,0,0,18,0,0,16,0,13,23,74,15,0,0,36,63,0,0,0,0
916a3817aff6d890405080adfefed531,0,0,0,0,0,0,0,50,0,0,0,0,0,0,42,0,58,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc95a3bf0407718ab1e68e1b7cd6239a,87,150,0,0,0,0,36,51,40,42,16,0,0,0,33,41,55,57,79,62,39,90,90,63,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f4056f7be826b1320df6186996f86ea,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,42,40,56,37,58,0,67,70,36,40,0,49,0,0,65,37,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6464562e40977cf768fb9656276456a2,0,29,0,0,22,0,0,0,38,27,0,0,0,0,0,0,57,41,50,78,0,61,51,0,23,76,0,73,59,37,0,0,32,0,41,44,28,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86b251af57e45c3b7bc59302eae6c433,15,43,18,0,0,0,29,38,47,28,0,0,0,24,60,0,37,38,16,0,38,24,28,13,22,20,0,0,0,26,0,34,0,7,0,0,22,0,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384cd74c04099e8a8c139298a9228359,0,0,0,52,0,39,0,0,0,0,0,0,0,0,0,0,54,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58d0e574614f13fccd23e9a6ee31172d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,16,0,15,0
e60698ecbc20551de4c7be6f7fd66c1c,0,0,50,32,35,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0751a75e2c1eea9767b796190d335806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,35,42,0,0
46b471fe0f8eaafac27b88b59d7e5cf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,38,0,0,0
fc922d605604cb25dcf6c7a96216cfb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,5,0,49,0,0,0,0,0,0,0,0,0,0,30,0,0,0,23,4,12,0,0,0,0,0,0
01b49d2264871750c6a03bed0ad4d4de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6122687c68cbeef8badb0d5839cba467,0,40,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91d7237e036c7394733b2e9b71e9b7ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,27,0,0,8,0,0,36,0,0,0,0,0,0,0,0,0,0,71,0,71,0,0,0,0,0,0
6c3b8f7520b74f10e4edf7f908dafbe7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,46,0,31,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c91dc4072c6b255728978e2c34c82c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,10,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,75,46,47,0,0,0,54
58ef58a4d3b400fdf5777ea7e9199c0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,84,106,0,75,0
6776a3c01252b49e76d1c0bedaae536f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,0,42,8,20,16,43,0,50,0,6,0,0,20,0,0,0,0,0
adcdf8486ff80e2dd821d4ab67ffd340,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f500829815ec2a37636ad5c4acce7d36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5eedc2c08d36cd4882f5478ea4ee4f9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0
87f8c57c28d5c2bd4936274fa33307ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,47,2,2,0,0,1,2,0,6,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542eba729b9ee0136b2ac7f9e61b8a45,0,0,31,35,30,55,0,0,36,25,10,19,0,0,0,0,33,0,2,0,0,14,10,0,42,28,34,19,41,0,48,41,44,54,0,0,0,0,77,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85d4a50857059775eea3646d78931c65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,78,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7a221694c23fb54694225b76a8b41a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,20,0,0,0,0,0,109,0,0,0,0,5,0,12,7,0,11,20,50,37,0,0,28,0,0,0
b3044cf16b0d6d2016b9dcab9d354a39,0,0,0,13,0,0,0,0,18,0,0,0,0,18,0,0,0,0,8,5,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e56d25fa3a592bed3c42370d57760939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,30,0,0,0,0,0,0,0,0,0
8494f4f5ffb93881a2ed6fd8281c5adf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,70,0,0,6,0,0,0,87,20,35,0,83,0,0,60,15,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d24f10466e92c402787059a45660928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9d2dbebc3f2fa60af09ba756da0f55e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
021c870b07e095e86d71ccd1eccf18cd,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,91,48,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef9875b5d354e10464562ef45e0c8f42,0,0,20,27,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4edbf2c5f62f5e7368ca6aa65c62e75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,30,0,70,0,0,102,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
